reference_vaddr	symbol_addr	symbol_type	caller_function	data
0x10006beb	0x100f3304	import	0x100069e0	WS2_32.dll.WSAGetLastError
0x10006c24	0x100f34fc	string	0x100069e0	Log_P2pServer
0x10006c37	0x100f3278	import	0x100069e0	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x10006c74	0x100f3518	string	0x100069e0	connect : %s\n
0x10006c7d	0x100f3528	string	0x100069e0	Log_P2pServer
0x10006c82	0x100f3240	import	0x100069e0	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::LogDebugA(wchar_t const *, enum LogType, enum LOG_LEVEL, char const *)
0x10006ca0	0x100f32fc	import	0x100069e0	WS2_32.dll.closesocket
0x10006cfe	0x100f32f4	import	0x100069e0	WS2_32.dll.getsockname
0x10006d15	0x100f3304	import	0x100069e0	WS2_32.dll.WSAGetLastError
0x10006d51	0x100f3544	string	0x100069e0	Log_P2pServer
0x10006d65	0x100f3278	import	0x100069e0	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x10006da5	0x100f3560	string	0x100069e0	getsockname : %s\n
0x10006dae	0x100f3574	string	0x100069e0	Log_P2pServer
0x10006db3	0x100f3240	import	0x100069e0	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::LogDebugA(wchar_t const *, enum LogType, enum LOG_LEVEL, char const *)
0x10006dd1	0x100f32fc	import	0x100069e0	WS2_32.dll.closesocket
0x10006e1a	0x100f32fc	import	0x100069e0	WS2_32.dll.closesocket
0x10006e47	0x100f3590	string	0x100069e0	Log_P2pServer
0x10006e5b	0x100f3278	import	0x100069e0	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x10006e8f	0x100f35ac	string	0x100069e0	getsockname : size mismatch\n
0x10006e98	0x100f35cc	string	0x100069e0	Log_P2pServer
0x10006e9d	0x100f3240	import	0x100069e0	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::LogDebugA(wchar_t const *, enum LogType, enum LOG_LEVEL, char const *)
0x10006ede	0x100f32ec	import	0x100069e0	WS2_32.dll.inet_ntoa
0x10006f50	0x100f35e8	string	0x100069e0	Log_P2pServer
0x10006f64	0x100f3278	import	0x100069e0	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x10006fa4	0x100f3604	string	0x100069e0	Local IP : %s\n
0x10006fad	0x100f3614	string	0x100069e0	Log_P2pServer
0x10006fb2	0x100f3240	import	0x100069e0	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::LogDebugA(wchar_t const *, enum LogType, enum LOG_LEVEL, char const *)
0x1000706e	0x100f3634	string	0x100069e0	%20Hash%20Hash%20Hash
0x1000798a	0x100f48f0	string	0x10007940	invalid argument
0x10007998	0x100f4b18	string	0x10007940	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xmemory0
0x100079b1	0x100f4b88	string	0x10007940	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xmemory0
0x100079b6	0x100f4e08	string	0x10007940	std::_Allocate_manually_vector_aligned
0x100079bb	0x100f4908	string	0x10007940	"invalid argument"
0x10008559	0x100f59ac	string	0x10008530	integer overflow
0x1000856a	0x100f4950	string	0x10008530	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xutility
0x10008586	0x100f49c0	string	0x10008530	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xutility
0x1000858b	0x100f59c0	string	0x10008530	std::_Get_unwrapped_n
0x10008590	0x100f59ec	string	0x10008530	"integer overflow"
0x1000b7dd	0x100f4e90	string	0x1000b7c0	vector subscript out of range
0x1000b7ee	0x100f4eb0	string	0x1000b7c0	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\vector
0x1000b80a	0x100f4f18	string	0x1000b7c0	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\vector
0x1000b80f	0x100f4fe8	string	0x1000b7c0	std::vector<unsigned char,class std::allocator<unsigned char> >::operator []
0x1000b814	0x100f5088	string	0x1000b7c0	"vector subscript out of range"
0x1000b86d	0x100f4e90	string	0x1000b850	vector subscript out of range
0x1000b87e	0x100f4eb0	string	0x1000b850	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\vector
0x1000b89a	0x100f4f18	string	0x1000b850	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\vector
0x1000b89f	0x100f50c8	string	0x1000b850	std::vector<int,class std::allocator<int> >::operator []
0x1000b8a4	0x100f5088	string	0x1000b850	"vector subscript out of range"
0x1000b8fd	0x100f4e90	string	0x1000b8e0	vector subscript out of range
0x1000b90e	0x100f4eb0	string	0x1000b8e0	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\vector
0x1000b92a	0x100f4f18	string	0x1000b8e0	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\vector
0x1000b92f	0x100f5140	string	0x1000b8e0	std::vector<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> >,class std::allocator<class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > > >::operator []
0x1000b934	0x100f5088	string	0x1000b8e0	"vector subscript out of range"
0x1000b9ba	0x100f5318	string	0x1000b990	cannot dereference value-initialized list iterator
0x1000b9cb	0x100f5350	string	0x1000b990	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\list
0x1000b9e7	0x100f53b8	string	0x1000b990	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\list
0x1000b9ec	0x100f5488	string	0x1000b990	std::_List_const_iterator<class std::_List_val<struct std::_List_simple_types<struct CommitFileInfo *> > >::operator *
0x1000b9f1	0x100f5578	string	0x1000b990	"cannot dereference value-initialized list iterator"
0x1000ba16	0x100f55e4	string	0x1000b990	cannot dereference end list iterator
0x1000ba27	0x100f5350	string	0x1000b990	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\list
0x1000ba43	0x100f53b8	string	0x1000b990	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\list
0x1000ba48	0x100f5488	string	0x1000b990	std::_List_const_iterator<class std::_List_val<struct std::_List_simple_types<struct CommitFileInfo *> > >::operator *
0x1000ba4d	0x100f5610	string	0x1000b990	"cannot dereference end list iterator"
0x1000bbba	0x100f5790	string	0x1000bb90	cannot increment value-initialized list iterator
0x1000bbcb	0x100f5350	string	0x1000bb90	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\list
0x1000bbe7	0x100f53b8	string	0x1000bb90	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\list
0x1000bbec	0x100f57c8	string	0x1000bb90	std::_List_const_iterator<class std::_List_val<struct std::_List_simple_types<struct CommitFileInfo *> > >::operator ++
0x1000bbf1	0x100f58b8	string	0x1000bb90	"cannot increment value-initialized list iterator"
0x1000bc16	0x100f5920	string	0x1000bb90	cannot increment end list iterator
0x1000bc27	0x100f5350	string	0x1000bb90	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\list
0x1000bc43	0x100f53b8	string	0x1000bb90	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\list
0x1000bc48	0x100f57c8	string	0x1000bb90	std::_List_const_iterator<class std::_List_val<struct std::_List_simple_types<struct CommitFileInfo *> > >::operator ++
0x1000bc4d	0x100f5948	string	0x1000bb90	"cannot increment end list iterator"
0x1000c01e	0x100f3288	import	0x1000bff0	USER32.dll.GetMessageW
0x1000c08c	0x100f3124	import	0x1000bff0	KERNEL32.dll.SetEvent
0x1000c0ea	0x100f328c	import	0x1000c0c0	USER32.dll.PeekMessageW
0x1000c12c	0x100f3124	import	0x1000c0c0	KERNEL32.dll.SetEvent
0x1000c243	0x100f3290	import	0x1000c220	USER32.dll.PostThreadMessageW
0x1000c2b3	0x100f3150	import	0x1000c270	KERNEL32.dll.CreateEventW
0x1000c2de	0x100f3128	import	0x1000c270	KERNEL32.dll.WaitForSingleObject
0x1000c2f1	0x100f3140	import	0x1000c270	KERNEL32.dll.CloseHandle
0x1000c362	0x100f3150	import	0x1000c340	KERNEL32.dll.CreateEventW
0x1000c3a2	0x100f3118	import	0x1000c340	KERNEL32.dll.CreateThread
0x1000c3c0	0x100f3128	import	0x1000c340	KERNEL32.dll.WaitForSingleObject
0x1000c3fd	0x100f3290	import	0x1000c3e0	USER32.dll.PostThreadMessageW
0x1000c40c	0x100f311c	import	0x1000c3e0	KERNEL32.dll.GetCurrentThreadId
0x1000c42b	0x100f3128	import	0x1000c3e0	KERNEL32.dll.WaitForSingleObject
0x1000c441	0x100f3140	import	0x1000c3e0	KERNEL32.dll.CloseHandle
0x1000c457	0x100f3140	import	0x1000c3e0	KERNEL32.dll.CloseHandle
0x1000c663	0x100f48f0	string	0x1000c610	invalid argument
0x1000c671	0x100f4b18	string	0x1000c610	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xmemory0
0x1000c68a	0x100f4b88	string	0x1000c610	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xmemory0
0x1000c68f	0x100f4c60	string	0x1000c610	std::_Adjust_manually_vector_aligned
0x1000c694	0x100f4908	string	0x1000c610	"invalid argument"
0x1000c6c9	0x100f48f0	string	0x1000c610	invalid argument
0x1000c6da	0x100f4b18	string	0x1000c610	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xmemory0
0x1000c6f6	0x100f4b88	string	0x1000c610	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xmemory0
0x1000c6fb	0x100f4c60	string	0x1000c610	std::_Adjust_manually_vector_aligned
0x1000c700	0x100f4908	string	0x1000c610	"invalid argument"
0x1000e9b4	0x100f5a14	string	0x1000e980	list<T> too long
0x1000f517	0x100f4930	string	0x1000f4c0	ITERATOR LIST CORRUPTED!
0x1000f528	0x100f4950	string	0x1000f4c0	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xutility
0x1000f544	0x100f49c0	string	0x1000f4c0	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xutility
0x1000f549	0x100f4a98	string	0x1000f4c0	std::_Iterator_base12::_Orphan_me
0x1000f54e	0x100f4adc	string	0x1000f4c0	"ITERATOR LIST CORRUPTED!"
0x10010192	0x100f5660	string	0x10010130	list erase iterator outside range
0x100101a3	0x100f5350	string	0x10010130	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\list
0x100101bf	0x100f53b8	string	0x10010130	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\list
0x100101c4	0x100f5688	string	0x10010130	std::list<struct CommitFileInfo *,class std::allocator<struct CommitFileInfo *> >::_Unlinknode
0x100101c9	0x100f5748	string	0x10010130	"list erase iterator outside range"
0x100102e2	0x100f5a28	string	0x10010290	cannot seek value-initialized string iterator
0x100102f3	0x100f4cb0	string	0x10010290	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xstring
0x1001030f	0x100f4d20	string	0x10010290	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xstring
0x10010314	0x100f5d38	string	0x10010290	std::_String_const_iterator<class std::_String_val<struct std::_Simple_types<char> > >::_Verify_offset
0x10010319	0x100f5a58	string	0x10010290	"cannot seek value-initialized string iterator"
0x10010341	0x100f5ab8	string	0x10010290	cannot seek string iterator because the iterator was invalidated (e.g. reallocation occurred, or the string was destroyed)
0x10010352	0x100f4cb0	string	0x10010290	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xstring
0x1001036e	0x100f4d20	string	0x10010290	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xstring
0x10010373	0x100f5d38	string	0x10010290	std::_String_const_iterator<class std::_String_val<struct std::_Simple_types<char> > >::_Verify_offset
0x10010378	0x100f5b38	string	0x10010290	"cannot seek string iterator because the iterator was" " invalidated (e.g. reallocation occurred, or the string was destroyed)"
0x100103bd	0x100f5c38	string	0x10010290	cannot seek string iterator before begin
0x100103ce	0x100f4cb0	string	0x10010290	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xstring
0x100103ea	0x100f4d20	string	0x10010290	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xstring
0x100103ef	0x100f5d38	string	0x10010290	std::_String_const_iterator<class std::_String_val<struct std::_Simple_types<char> > >::_Verify_offset
0x100103f4	0x100f5c68	string	0x10010290	"cannot seek string iterator before begin"
0x1001042a	0x100f5cc0	string	0x10010290	cannot seek string iterator after end
0x1001043b	0x100f4cb0	string	0x10010290	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xstring
0x10010457	0x100f4d20	string	0x10010290	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xstring
0x1001045c	0x100f5d38	string	0x10010290	std::_String_const_iterator<class std::_String_val<struct std::_Simple_types<char> > >::_Verify_offset
0x10010461	0x100f5ce8	string	0x10010290	"cannot seek string iterator after end"
0x100104bc	0x100f5e08	string	0x100104a0	string iterators in range are from different containers
0x100104cd	0x100f4cb0	string	0x100104a0	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xstring
0x100104e9	0x100f4d20	string	0x100104a0	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xstring
0x100104ee	0x100f4e58	string	0x100104a0	std::_Verify_range
0x100104f3	0x100f5e40	string	0x100104a0	"string iterators in range are from different containers"
0x10010518	0x100f5eb4	string	0x100104a0	string iterator range transposed
0x10010529	0x100f4cb0	string	0x100104a0	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xstring
0x10010545	0x100f4d20	string	0x100104a0	c:\program files (x86)\microsoft visual studio\2017\enterprise\vc\tools\msvc\14.16.27023\include\xstring
0x1001054a	0x100f4e58	string	0x100104a0	std::_Verify_range
0x1001054f	0x100f5ed8	string	0x100104a0	"string iterator range transposed"
0x10010573	0x100f4df4	string	0x10010570	string too long
0x10010593	0x100f4df4	string	0x10010590	string too long
0x100105b3	0x100f5304	string	0x100105b0	vector<T> too long
0x100105d3	0x100f5304	string	0x100105d0	vector<T> too long
0x100105f3	0x100f5304	string	0x100105f0	vector<T> too long
0x10010613	0x100f5994	string	0x10010610	invalid string position
0x1001205c	0x100f3160	import	0x10011f50	KERNEL32.dll.InterlockedExchangeAdd
0x10012075	0x100f3160	import	0x10011f50	KERNEL32.dll.InterlockedExchangeAdd
0x100120c2	0x100f3278	import	0x10011f50	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x10012107	0x100f63c0	string	0x10011f50	Log_P2pServer
0x1001210c	0x100f3240	import	0x10011f50	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::LogDebugA(wchar_t const *, enum LogType, enum LOG_LEVEL, char const *)
0x10012151	0x100f3158	import	0x10011f50	KERNEL32.dll.InterlockedIncrement
0x10012269	0x100f63e0	string	0x10011f50	Log_P2pServer
0x1001227c	0x100f3278	import	0x10011f50	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x100122f3	0x100f640c	string	0x10011f50	Log_P2pServer
0x100122f8	0x100f3240	import	0x10011f50	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::LogDebugA(wchar_t const *, enum LogType, enum LOG_LEVEL, char const *)
0x10012349	0x100f6428	string	0x10011f50	RANGE
0x10012384	0x100f6430	string	0x10011f50	bytes=
0x10012444	0x100f3278	import	0x10011f50	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x10012484	0x100f6458	string	0x10011f50	endOffsetStr: %s\n
0x1001248d	0x100f646c	string	0x10011f50	Log_P2pServer
0x10012492	0x100f3240	import	0x10011f50	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::LogDebugA(wchar_t const *, enum LogType, enum LOG_LEVEL, char const *)
0x10012558	0x100f3278	import	0x10011f50	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x10012593	0x100f64a8	string	0x10011f50	beginOffset: %u\n
0x1001259c	0x100f64bc	string	0x10011f50	Log_P2pServer
0x100125a1	0x100f3240	import	0x10011f50	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::LogDebugA(wchar_t const *, enum LogType, enum LOG_LEVEL, char const *)
0x100125cc	0x100f64d8	string	0x10011f50	Log_P2pServer
0x100125e0	0x100f3278	import	0x10011f50	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x1001261b	0x100f64f4	string	0x10011f50	endOffset: %u\n
0x10012624	0x100f6504	string	0x10011f50	Log_P2pServer
0x10012629	0x100f3240	import	0x10011f50	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::LogDebugA(wchar_t const *, enum LogType, enum LOG_LEVEL, char const *)
0x10012641	0x100f6520	string	0x10011f50	HTTP/1.0
0x100126af	0x100f6538	string	0x10011f50	keep-alive
0x100126b6	0x100f652c	string	0x10011f50	CONNECTION
0x10012722	0x100f6550	string	0x10011f50	close
0x10012729	0x100f6544	string	0x10011f50	CONNECTION
0x100127cc	0x100f315c	import	0x10011f50	KERNEL32.dll.InterlockedDecrement
0x100127fb	0x100f6558	string	0x10011f50	Log_P2pServer
0x1001280f	0x100f3278	import	0x10011f50	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x10012843	0x100f6574	string	0x10011f50	[OnRequest]keepalive=true\n
0x1001284c	0x100f6590	string	0x10011f50	Log_P2pServer
0x10012851	0x100f3240	import	0x10011f50	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::LogDebugA(wchar_t const *, enum LogType, enum LOG_LEVEL, char const *)
0x100128ae	0x100f32d4	import	0x10011f50	WS2_32.dll.shutdown
0x100128c1	0x100f32fc	import	0x10011f50	WS2_32.dll.closesocket
0x10012ab2	0x100f3188	import	0x10012a80	KERNEL32.dll.GetTickCount
0x10012acd	0x100f3160	import	0x10012a80	KERNEL32.dll.InterlockedExchangeAdd
0x10012b07	0x100f3188	import	0x10012a80	KERNEL32.dll.GetTickCount
0x10012b54	0x100f312c	import	0x10012a80	KERNEL32.dll.Sleep
0x10012c9f	0x100f3160	import	0x10012c20	KERNEL32.dll.InterlockedExchangeAdd
0x10012cea	0x100f312c	import	0x10012c20	KERNEL32.dll.Sleep
0x10012d79	0x100f32d0	import	0x10012d30	WS2_32.dll.send
0x10012d91	0x100f3120	import	0x10012d30	KERNEL32.dll.GetLastError
0x10012e51	0x100f5f24	string	0x10012e00	HTTP/1.1 200 OK
0x10012e64	0x100f5f34	string	0x10012e00	HTTP/1.1 206 Partial Content
0x10012e75	0x100f5f54	string	0x10012e00	Date: Mon, 24 May 2004 01:36:26 GMT
0x10012e86	0x100f5f78	string	0x10012e00	Accept-Ranges: bytes
0x10012e93	0x100f5f90	string	0x10012e00	Content-length:
0x10012edb	0x100f5fa4	string	0x10012e00	Content-Range: bytes
0x100130f0	0x100f5fc4	string	0x10012e00	Connection: close
0x10013101	0x100f5fd8	string	0x10012e00	Content-Type: application/octet-stream
0x1001311d	0x100f6000	string	0x10012e00	Content-Disposition: filename="
0x100132ed	0x100f3278	import	0x10013270	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x1001335b	0x100f6040	string	0x10013270	[ServeHttpEx]EMPTY PATH = %s\n
0x10013364	0x100f6060	string	0x10013270	Log_P2pServer
0x10013369	0x100f3240	import	0x10013270	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::LogDebugA(wchar_t const *, enum LogType, enum LOG_LEVEL, char const *)
0x10013390	0x100f607c	string	0x10013270	HTTP/1.0 404 Not Found(ServeHttpEx)\r\n\r\n
0x100133e7	0x100f3154	import	0x10013270	KERNEL32.dll.CreateFileW
0x10013414	0x100f60a4	string	0x10013270	Log_P2pServer
0x10013427	0x100f3278	import	0x10013270	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x10013495	0x100f60c0	string	0x10013270	[ServeHttpEx]CANNOT OPEN FILE = %s\n
0x1001349e	0x100f60e4	string	0x10013270	Log_P2pServer
0x100134a3	0x100f3240	import	0x10013270	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::LogDebugA(wchar_t const *, enum LogType, enum LOG_LEVEL, char const *)
0x100134ca	0x100f6100	string	0x10013270	HTTP/1.0 404 Cannot Open(ServeHttpEx)\r\n\r\n
0x10013515	0x100f3130	import	0x10013270	KERNEL32.dll.GetFileSize
0x10013536	0x100f3138	import	0x10013270	KERNEL32.dll.SetFilePointer
0x10013588	0x100f612c	string	0x10013270	Log_P2pServer
0x1001359c	0x100f3278	import	0x10013270	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x100135d7	0x100f6148	string	0x10013270	[ServeHttpEx]CONTENTLENGTH = %d\n
0x100135e0	0x100f616c	string	0x10013270	Log_P2pServer
0x100135e5	0x100f3240	import	0x10013270	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::LogDebugA(wchar_t const *, enum LogType, enum LOG_LEVEL, char const *)
0x10013773	0x100f3134	import	0x10013270	KERNEL32.dll.ReadFile
0x100137af	0x100f3278	import	0x10013270	SogouExplorer.dll.sym_imp_void __cdecl Common::Log::InitLog(enum LOG_LEVEL *, wchar_t const *)
0x100137e3	0x100f3120	import	0x10013270	KERNEL32.dll.GetLastError
0x100137fa	0x100f61a8	string	0x10013270	[ServeHttpEx]read file fail after %d bytes, err: %d\n
